periodic,arm,kind,disorder,seed,K,alpha,safety,levels,nx,dt,nt,Pe,r_mean,nu_mean,hmin_over_h,n_fallback,K_used_max,min_w,max_l1,rho,pow_nt,growth,errT,errmax,maxu,blowup,ref_floor,secs
1,minnorm,jitter,0.0,0,3,0.1,0.5,1,100,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,3,0.2378124999999947,1.0000000000000007,1.0000000000000027,1.0000000000011025,1.0000000000054383,0.00015242288698982115,0.00034896868834533024,1.2028665663779563,0,0.0,0.013972997665405273
1,projgauss,jitter,0.0,0,3,0.1,0.5,1,100,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,3,0.23781249999999468,1.0,1.0000000000000007,1.0000000000001903,1.0000000000009293,0.0001524228870259034,0.0003489686883973442,1.202866566377934,0,0.0,0.014351129531860352
1,spectral,jitter,0.0,0,3,0.1,0.5,1,100,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,3,0.2378124999999947,1.0000000000000007,1.0000000000000027,1.0000000000011025,1.0000000000054383,0.00015242288698982115,0.00034896868834533024,1.2028665663779563,0,0.0,0.012669801712036133
1,spectralg,jitter,0.0,0,3,0.1,0.5,1,100,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,3,0.2378124999999947,1.0000000000000007,1.0000000000000027,1.0000000000011025,1.0000000000054383,0.00015242288698982115,0.00034896868834533024,1.2028665663779563,0,0.0,0.013352155685424805
1,molfe,jitter,0.0,0,3,0.1,0.5,1,100,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,3,0.0,1.0,1.0,0.9999999999996807,1.0,0.00033101743866389977,0.0004729266828767953,1.2029794108608283,0,0.0,0.014638185501098633
1,molrk3,jitter,0.0,0,3,0.1,0.5,1,100,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,3,0.0,1.0,0.999999999999999,0.9999999999996101,1.0,0.000304488661727588,0.0006967604578869135,1.2030234693547726,0,0.0,0.013421058654785156
1,maxent,jitter,0.0,0,3,0.1,0.5,1,100,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,3,0.23781249999999457,1.0,1.0000000000000018,0.9999999999998292,1.0,0.00015242288704339635,0.0003489686884222132,1.2028665663779243,0,0.0,0.022697925567626953
1,lp,jitter,0.0,0,3,0.1,0.5,1,100,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,3,0.23781249999999465,1.0,1.0000000000000009,0.9999999999998846,1.0,0.0001524228870424596,0.0003489686884168286,1.2028665663779257,0,0.0,0.0545961856842041
1,lprand,jitter,0.0,0,3,0.1,0.5,1,100,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,3,0.23781249999999465,1.0,1.0000000000000009,0.9999999999998846,1.0,0.0001524228870424596,0.0003489686884168286,1.2028665663779257,0,0.0,0.052579641342163086
1,maxentw,jitter,0.0,0,3,0.1,0.5,1,100,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,3,0.23781249999999457,1.0,1.0000000000000018,0.9999999999998292,1.0,0.00015242288704339635,0.0003489686884222132,1.2028665663779243,0,0.0,0.02210688591003418
1,minnorm,jitter,0.0,0,5,0.1,0.5,1,100,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,5,-0.019196428571430304,1.0567857142857209,0.9999999999999992,0.9999999999991109,1.0567857142857209,0.0005614884714957614,0.001237043567965751,1.2028857221671228,0,0.0,0.011242151260375977
1,projgauss,jitter,0.0,0,5,0.1,0.5,1,100,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,5,-0.009150576342191949,1.0241887293504268,0.9999999999999989,1.000000000000017,1.0241887293504268,0.00029603162285618545,0.0006635427978892161,1.202868406405718,0,0.0,0.012823104858398438
1,spectral,jitter,0.0,0,5,0.1,0.5,1,100,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,5,0.0071088093392842056,1.0,0.9999999999999992,0.9999999999990314,1.0,5.2808745486229713e-05,0.00011738512692083258,1.202880225372445,0,0.0,0.019224882125854492
1,spectralg,jitter,0.0,0,5,0.1,0.5,1,100,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,5,0.0071088093392842056,1.0,0.9999999999999992,0.9999999999990314,1.0,5.2808745486229713e-05,0.00011738512692083258,1.202880225372445,0,0.0,0.031244993209838867
1,molfe,jitter,0.0,0,5,0.1,0.5,1,100,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,5,-0.0382142857142854,1.1428571428571408,1.1428571428571441,1.1012499516408057e+116,inf,inf,16414711.399364477,16414710.805293765,1,0.0,0.008871316909790039
1,molrk3,jitter,0.0,0,5,0.1,0.5,1,100,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,5,-0.03784922587919062,1.1535471331389675,1.1535471331389642,1.357449645718733e+124,inf,inf,2389639.9770936323,2389639.3184241806,1,0.0,0.009221076965332031
1,maxent,jitter,0.0,0,5,0.1,0.5,1,100,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,5,0.009489997664252089,1.0000000000000002,1.0000000000000024,0.9999999999999047,1.0000000000000002,1.1185433728064242e-06,2.6030529372278455e-06,1.2028817154112739,0,0.0,0.025730133056640625
1,lp,jitter,0.0,0,5,0.1,0.5,1,100,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,5,0.0,1.0,0.9999999999999946,1.0000000000000375,1.0000000000001634,0.0059574705530033075,0.012745783443526571,1.2041622343517178,0,0.0,0.056791067123413086
