periodic,arm,kind,disorder,seed,K,alpha,safety,levels,nx,dt,nt,Pe,r_mean,nu_mean,hmin_over_h,n_fallback,K_used_max,min_w,max_l1,rho,pow_nt,growth,errT,errmax,maxu,blowup,ref_floor,secs
0,minnorm,jitter,0.0,0,3,0.1,0.5,2,101,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,3,0.0,1.0000000000000007,0.99912870301931,0.6494075426311838,1.0000000000000009,0.00024164224446376892,0.0002726088148325978,1.2735244100852623,0,5.39499001028787e-15,0.05073714256286621
0,projgauss,jitter,0.0,0,3,0.1,0.5,2,101,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,3,0.0,1.0000000000000002,0.9991286916686644,0.6493970939742656,1.0000000000000004,0.00024112051153957204,0.0002669599960934965,1.2735248072632936,0,5.39499001028787e-15,0.05742597579956055
0,spectral,jitter,0.0,0,3,0.1,0.5,2,101,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,3,-0.0641846269521471,1.128369253904295,0.9991286889147686,0.6860031188368969,1.128369253904295,0.00022068649780437877,0.00024522553252703805,1.2735245719400339,0,5.39499001028787e-15,0.05900311470031738
0,spectralg,jitter,0.0,0,3,0.1,0.5,2,101,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,3,-0.0641846269521471,1.128369253904295,0.9991286889147688,0.6860031188368876,1.128369253904295,0.00022068649781614713,0.0002452255325401387,1.2735245719400323,0,5.39499001028787e-15,0.07397103309631348
0,maxent,jitter,0.0,0,3,0.1,0.5,2,101,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,3,0.0,1.0000000000000002,0.9991287085152655,0.6494330385903628,1.0000000000000009,0.0002204139837760355,0.0002532094258197448,1.2735238591526166,0,5.39499001028787e-15,0.20289897918701172
0,lp,jitter,0.0,0,3,0.1,0.5,2,101,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,3,0.0,1.0,0.9991287741862452,0.6492386821776487,1.0000000000000004,0.0004999491685619972,0.0005657008063411073,1.2735261132983182,0,5.39499001028787e-15,0.13687396049499512
0,lprand,jitter,0.0,0,3,0.1,0.5,2,101,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,3,0.0,1.0,0.9991292227833063,0.649604181689215,1.0000000000000002,0.0003094110240151604,0.001597698742763054,1.2734992566453534,0,5.39499001028787e-15,0.13114023208618164
0,maxentw,jitter,0.0,0,3,0.1,0.5,2,101,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,3,0.0,1.0000000000000002,0.9991287085152655,0.6494330385903628,1.0000000000000009,0.0002204139837760355,0.0002532094258197448,1.2735238591526166,0,5.39499001028787e-15,0.20060396194458008
0,minnorm,jitter,0.0,0,5,0.1,0.5,2,101,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,5,-0.022689629512913857,1.07485019712695,0.999128806607582,0.6499577378592257,1.0748501971269502,0.0004183170228059252,0.0004183170228059252,1.2735122135407586,0,5.39499001028787e-15,0.05132317543029785
0,projgauss,jitter,0.0,0,5,0.1,0.5,2,101,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,5,0.0,1.0000000000000002,0.9991286842183251,0.6496673351553925,1.0000000000000004,0.00013839577657498436,0.00015044284496058824,1.273520478897008,0,5.39499001028787e-15,0.0531308650970459
0,spectral,jitter,0.0,0,5,0.1,0.5,2,101,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,5,-0.5968712143229332,2.453825368383271,0.999129102582002,0.7139739975006346,2.4538253683832716,0.007427582030666638,0.009111611201797834,1.2735174132222058,0,5.39499001028787e-15,0.06435894966125488
0,spectralg,jitter,0.0,0,5,0.1,0.5,2,101,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,5,-0.5968712143229332,2.453825368383271,0.9991291025819987,0.7139739975006444,2.4538253683832716,0.007427582030665708,0.009111611201797043,1.273517413222206,0,5.39499001028787e-15,0.09508395195007324
0,maxent,jitter,0.0,0,5,0.1,0.5,2,101,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,5,0.0,1.0000000000000002,0.9991286265508851,0.6495146906721794,1.0000000000000016,8.416712791509129e-05,0.00012530295784779488,1.2735244288831955,0,5.39499001028787e-15,0.07449507713317871
0,lp,jitter,0.0,0,5,0.1,0.5,2,101,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,5,0.0,1.0000000000000002,0.9991251367938624,0.6387812153731677,1.0000000000000004,0.012158703568524276,0.012158703568524276,1.2737807188379662,0,5.39499001028787e-15,0.1367790699005127
0,lprand,jitter,0.0,0,5,0.1,0.5,2,101,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,5,0.0,1.0000000000000004,0.9991290496816692,0.6503760929595854,1.0000000000000007,0.002303768216181834,0.003187375396704051,1.2735031128924847,0,5.39499001028787e-15,0.13560128211975098
0,maxentw,jitter,0.0,0,5,0.1,0.5,2,101,0.00024999999999999486,2001,0.09999999999999999,0.24999999999999484,0.024999999999999484,0.9999999999999898,0,5,0.0,1.0000000000000002,0.9991286265508851,0.6495146906721794,1.0000000000000016,8.416712791509129e-05,0.00012530295784779488,1.2735244288831955,0,5.39499001028787e-15,0.07712388038635254
0,minnorm,jitter,0.1,0,3,0.1,0.5,2,101,0.00016376429299489037,3054,0.09999999999999999,0.16376429299489037,0.016376429299489036,0.8093560230081454,0,3,0.0,1.000000000000001,0.9994291339369381,0.6494637949593511,1.0000000000000275,0.00014107203837410154,0.00014107203837410154,1.2735633362368604,0,5.627442956068762e-15,0.058509111404418945
0,projgauss,jitter,0.1,0,3,0.1,0.5,2,101,0.00016376429299489037,3054,0.09999999999999999,0.16376429299489037,0.016376429299489036,0.8093560230081454,0,3,0.0,1.0000000000000002,0.9994291288767563,0.6494633074868142,1.0000000000000007,0.00013920462909933207,0.00013920462909933207,1.2735635249262605,0,5.627442956068762e-15,0.0580899715423584
